Time (s),N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30,N31,N32,N33,N34,N35,N36,N37,N38,N39,N40,N41,N42
4009,0.15,0.150000072377681,0.150000249265245,0.150000484763325,0.150000797821635,0.150001199891017,0.150001687822541,0.150002242755481,0.150002840842722,0.1500034649871,0.150004105977197,0.15000475853313,0.150005418947256,0.15000608461467,0.150006753952223,0.150007425856373,0.150008099183957,0.15000877362685,0.150009451140313,0.150010133207232,0.150010813304661,0.150011480825468,0.150012148619524,0.150012874607445,0.150013773679506,0.150014722285581,0.150015175935893,0.15001522811665,0.150014989404153,0.150013971137261,0.150011246968066,0.150005092777621,0.14999240764499,0.149967846774887,0.149922611925292,0.149842887969026,0.149707969923121,0.149488099579077,0.149141400494724,0.148587818338664,0.14714379307672,0.147133903391744
4010,0.15,0.150000072042994,0.150000248135613,0.15000048263853,0.15000079451616,0.150001195332567,0.150001682133373,0.150002236202654,0.150002833667253,0.150003457320866,0.150004097882669,0.150004750049245,0.150005410103247,0.150006075429537,0.150006744436092,0.150007416016861,0.150008089027224,0.150008763144239,0.150009440305498,0.150010122026798,0.150010801871722,0.150011469179274,0.150012136457315,0.150012861276974,0.150013756341774,0.150014709085633,0.150015167102879,0.150015221093893,0.150014986342659,0.150013978340924,0.150011276543852,0.150005167070036,0.149992566639471,0.149968158917766,0.14992318899292,0.149843904070473,0.14970968425959,0.149490883634299,0.149145776236041,0.148594605200608,0.147156510787428,0.147146626846215
4011,0.15,0.150000071709753,0.150000247010696,0.15000048052198,0.150000791221903,0.150001190786491,0.150001676455352,0.15000222965893,0.150002826500007,0.15000344966319,0.150004089797502,0.150004741575631,0.150005401270507,0.150006066256782,0.150006734933536,0.150007406192143,0.150008078886575,0.150008752679201,0.150009429489804,0.150010110866455,0.150010790459175,0.150011457556246,0.150012124320867,0.150012848000331,0.150013738467679,0.150014696142504,0.150015158404276,0.15001521416876,0.150014983293226,0.150013985445041,0.150011305856523,0.150005240815375,0.14999272458219,0.149968469143105,0.14992376273148,0.149844914653976,0.14971138983197,0.149493654269558,0.14915013194845,0.148601362260269,0.147169175501459,0.147159296466017
4012,0.15,0.150000071377951,0.150000245890474,0.150000478413653,0.15000078793885,0.150001186252801,0.150001670788502,0.150002223124321,0.150002819340973,0.150003442014048,0.150004081721666,0.150004733112254,0.150005392448993,0.150006057096358,0.150006725444501,0.150007396382154,0.15000806876194,0.150008742231655,0.150009418693144,0.150010099726118,0.150010779066909,0.150011445956301,0.150012112209746,0.15001283477875,0.150013719996395,0.150014683486707,0.150015149855123,0.150015207349571,0.150014980259045,0.150013992450175,0.150011334906429,0.150005314015958,0.149992881479436,0.149968777462936,0.149924333160827,0.149845919749871,0.149713086684442,0.149496411547746,0.149154467722425,0.148608089651803,0.147181787447086,0.147171912359428
4013,0.15,0.150000071047616,0.150000244774994,0.150000476313591,0.150000784667038,0.15000118173154,0.150001665132935,0.150002216598988,0.1500028121903,0.150003434373563,0.150004073655279,0.150004724659236,0.150005383638832,0.150006047948398,0.150006715969123,0.150007386587049,0.150008058653478,0.150008731801791,0.150009407915668,0.150010088606081,0.150010767694918,0.150011434379915,0.150012100125193,0.150012821600503,0.150013701965914,0.150014670627527,0.150015141139505,0.150015200541532,0.150014977195087,0.150013999346865,0.150011363695977,0.150005386671644,0.149993037320825,0.149969083858722,0.149924900260237,0.149846919341261,0.149714774809366,0.149499155473224,0.149158783571647,0.148614787396432,0.147194346692032,0.147184477621702
4014,0.15,0.150000070718781,0.150000243664315,0.150000474221851,0.15000078140651,0.150001177222763,0.150001659488779,0.150002210083119,0.150002805048163,0.150003426741884,0.150004065598485,0.150004716216732,0.150005374840187,0.15000603881307,0.150006706507579,0.150007376807028,0.150008048561395,0.150008721389854,0.150009397157574,0.150010077506714,0.150010756343215,0.150011422827679,0.15001208806878,0.150012808451301,0.150013685631746,0.150014656971069,0.150015131875988,0.150015193629435,0.15001497404678,0.150014006123665,0.15001139222798,0.15000545878181,0.149993192092677,0.149969388305875,0.149925464000946,0.1498479134019,0.149716454188839,0.14950188603876,0.149163079494595,0.148621455493025,0.147206853272238,0.147196995939391
4015,0.15,0.150000070391388,0.150000242558322,0.150000472138311,0.150000778157179,0.150001172726425,0.150001653855935,0.150002203576511,0.150002797914323,0.150003419118776,0.15000405755104,0.150004707784473,0.150005366052765,0.150006029690058,0.150006697059528,0.150007367041704,0.150008038485277,0.15000871099536,0.150009386418423,0.15001006642737,0.15001074501154,0.150011411298678,0.150012076037597,0.150012795351518,0.150013669309943,0.150014643317784,0.150015122568489,0.150015186773919,0.150014970888539,0.150014012795945,0.15001142049975,0.150005530352404,0.149993345825903,0.149969690861581,0.149926024462762,0.149848902031892,0.149718124943595,0.149504603393716,0.149167355695179,0.148628094242554,0.147219307653134,0.14720946300853
4016,0.15,0.150000070065432,0.150000241456999,0.150000470062951,0.150000774919034,0.15000116824254,0.150001648234433,0.150002197079186,0.150002790788781,0.150003411504224,0.150004049512923,0.150004699362432,0.150005357276534,0.150006020579323,0.150006687624924,0.150007357291026,0.150008028425064,0.150008700618242,0.150009375698139,0.150010055367982,0.150010733699789,0.150011399792857,0.150012064031297,0.150012782301693,0.15001365299845,0.150014629670306,0.150015113214346,0.15001517997779,0.150014967720973,0.150014019363733,0.150011448511747,0.150005601385615,0.149993498525898,0.149969991536235,0.149926581663373,0.149849885259045,0.149719787115042,0.149507307597856,0.149171612259765,0.148634703773131,0.147231710054403,0.147221879097155
4017,0.15,0.150000069740908,0.150000240360331,0.150000467995751,0.150000771692064,0.150001163771118,0.150001642624303,0.150002190591165,0.150002783671534,0.150003403898214,0.150004041484113,0.150004690950584,0.150005348511461,0.150006011480824,0.150006678203722,0.150007347554942,0.150008018380697,0.150008690258434,0.150009364996649,0.150010044328486,0.150010722407858,0.150011388310163,0.150012052049535,0.150012769302368,0.150013636695214,0.150014616031271,0.150015103810896,0.150015173243852,0.150014964544693,0.150014025827056,0.15001147626443,0.15000567188363,0.149993650198059,0.149970290340235,0.149927135620465,0.14985086311117,0.14972144074459,0.149509998710943,0.14917584927472,0.148641284212872,0.147244060695732,0.147234244473305
4018,0.15,0.15000006941781,0.150000239268303,0.150000465936691,0.150000768476256,0.150001159312172,0.150001637025576,0.150002184112468,0.150002776562583,0.150003396300731,0.150004033464587,0.150004682548901,0.150005339757514,0.150006002394524,0.150006668795877,0.150007337833401,0.150008008352116,0.150008679915868,0.150009354313876,0.150010033308816,0.150010711135643,0.150011376850541,0.150012040091965,0.150012756354081,0.150013620398181,0.150014602403315,0.150015094355479,0.150015166574912,0.150014961360309,0.15001403218594,0.150011503758258,0.150005741848637,0.149993800847782,0.149970587283976,0.149927686351724,0.149851835616074,0.149723085873649,0.14951267679274,0.149180066826411,0.14864783568989,0.147256359796806,0.147246559405015
4019,0.15,0.150000069096133,0.150000238180899,0.15000046388575,0.1500007652716,0.150001154865713,0.150001631438283,0.150002177643117,0.150002769461925,0.15000338871176,0.150004025454325,0.150004674157358,0.150005331014661,0.150005993320384,0.150006659401343,0.150007328126351,0.150007998339263,0.150008669590478,0.150009343649747,0.150010022308907,0.150010699883041,0.150011365413938,0.150012028158243,0.150012743457373,0.150013604105299,0.150014588789073,0.150015084845432,0.150015159973774,0.150014958168432,0.150014038440414,0.150011530993693,0.150005811282824,0.149993950480463,0.149970882377855,0.149928233874838,0.149852802801568,0.149724722543629,0.149515341903011,0.149184265001204,0.1486543583323,0.147268607577309,0.147258824160324
4020,0.15,0.150000068775871,0.150000237098104,0.15000046184291,0.150000762078084,0.150001150431754,0.150001625862454,0.150002171183134,0.150002762369561,0.150003381131287,0.150004017453305,0.150004665775927,0.150005322282868,0.150005984258364,0.150006650020075,0.150007318433741,0.150007988342077,0.150008659282197,0.150009333004187,0.150010011328693,0.150010688649947,0.150011354000299,0.150012016248022,0.150012730612783,0.150013587814514,0.150014575191181,0.150015075278095,0.150015153443245,0.150014954969672,0.150014044590503,0.150011557971193,0.150005880188377,0.149994099101499,0.149971175632269,0.149928778207494,0.149853764695459,0.149726350795938,0.149517994101519,0.149188443885466,0.148660852268217,0.147280804256927,0.147271039007267
4021,0.15,0.15000006845702,0.150000236019902,0.15000045980815,0.150000758895696,0.150001146010306,0.15000162029812,0.150002164732538,0.150002755285489,0.150003373559296,0.150004009461506,0.150004657404582,0.150005313562104,0.150005975208425,0.150006640652029,0.150007308755519,0.150007978360499,0.150008648990957,0.15000932237712,0.150010000368109,0.150010677436258,0.15001134260957,0.150012004360956,0.150012717820852,0.150013571523772,0.150014561612274,0.150015065650805,0.150015146986129,0.150014951764641,0.150014050636234,0.150011584691218,0.150005948567486,0.149994246716284,0.149971467057614,0.149929319367377,0.149854721325557,0.149727970671986,0.149520633448027,0.149192603565565,0.148667317625753,0.147292950055346,0.147283204213882
4022,0.15,0.150000068139574,0.150000234946279,0.150000457781449,0.150000755724425,0.150001141601381,0.150001614745311,0.150002158291352,0.150002748209709,0.150003365995772,0.150004001478907,0.150004649043297,0.150005304852336,0.150005966170529,0.150006631297158,0.150007299091635,0.15000796839447,0.150008638716692,0.150009311768472,0.15000998942709,0.15001066624187,0.150011331241697,0.150011992496701,0.150012705082118,0.150013555231019,0.150014548054987,0.150015055960901,0.150015140605232,0.150014948553948,0.150014056577635,0.150011611154228,0.150006016422336,0.149994393330216,0.149971756664286,0.149929857372176,0.149855672719671,0.149729582213182,0.149523260002299,0.149196744127866,0.148673754533024,0.14730504519225,0.147295320048205
4023,0.15,0.150000067823527,0.150000233877218,0.150000455762789,0.150000752564259,0.15000113720499,0.150001609204059,0.150002151859597,0.15000274114222,0.150003358440702,0.150003993505485,0.150004640692045,0.150005296153531,0.150005957144636,0.150006621955417,0.150007289442035,0.150007958443931,0.150008628459334,0.150009301178169,0.15000997850557,0.150010655066679,0.150011319896626,0.150011980654911,0.150012692397121,0.150013538934203,0.150014534521956,0.150015046205722,0.15001513430336,0.150014945338204,0.150014062414733,0.150011637360682,0.150006083755118,0.14999453894869,0.149972044462682,0.149930392239576,0.14985661890561,0.149731185460937,0.149525873824098,0.149200865658736,0.148680163118143,0.147317089887324,0.147307386778275
4024,0.15,0.150000067508874,0.150000232812704,0.15000045375215,0.150000749415187,0.150001132821146,0.150001603674393,0.150002145437294,0.15000273408302,0.150003350894069,0.15000398554122,0.1500046323508,0.150005287465657,0.150005948130707,0.150006612626762,0.150007279806669,0.150007948508821,0.150008618218817,0.150009290606134,0.150009967603484,0.150010643910581,0.150011308574302,0.150011968835239,0.150012679766403,0.150013522631269,0.150014521015817,0.150015036382606,0.150015128083318,0.150014942118019,0.150014068147554,0.150011663311041,0.150006150568016,0.149994683577102,0.149972330463198,0.149930923987264,0.149857559911182,0.14973278045666,0.149528474973187,0.149204968244543,0.148686543509226,0.147329084360254,0.147319404672127
4025,0.15,0.150000067195652,0.150000231752822,0.150000451749648,0.150000746277356,0.150001128450031,0.150001598156534,0.150002139024675,0.150002727032328,0.150003343356078,0.15000397758631,0.150004624019757,0.150005278788907,0.150005939128935,0.15000660331138,0.150007270185725,0.15000793858933,0.150008607995315,0.150009280052593,0.150009956720833,0.150010632774506,0.150011297272093,0.150011957048845,0.150012667125477,0.150013506791165,0.150014507573416,0.150015026133668,0.150015122211746,0.150014938879056,0.150014073697635,0.150011688927731,0.150006216801601,0.149994827175661,0.149972614643324,0.149931452607964,0.149858495743324,0.149734367221563,0.149531063485499,0.149209051937247,0.148692895779929,0.147341028763008,0.147331372482772
4026,0.15,0.150000066884027,0.150000230697963,0.150000449755818,0.150000743151392,0.15000112409234,0.150001592651277,0.150002132622612,0.150002719991016,0.150003335827584,0.150003969641612,0.150004615699788,0.15000527012416,0.150005930140205,0.150006594010166,0.150007260580109,0.150007928686389,0.150008597789723,0.150009269518673,0.15000994585782,0.150010621662493,0.150011285979592,0.150011945341527,0.15001265421405,0.150013493301168,0.150014494334617,0.15001501403134,0.150015117749771,0.150014935561959,0.150014078750152,0.150011713898199,0.150006282210879,0.149994969568496,0.149972896881457,0.14993197801923,0.149859426346115,0.149735945716041,0.149533639325199,0.149213116685208,0.148699219839928,0.147352923043632,0.147343284401008
4027,0.15,0.150000066573947,0.150000229648001,0.150000447770492,0.150000740037111,0.150001119747902,0.150001587158447,0.150002126230898,0.15000271295885,0.150003328308339,0.150003961706868,0.150004607390624,0.150005261471138,0.150005921164229,0.150006584722822,0.150007250989514,0.150007918799673,0.150008587601715,0.150009259003977,0.150009935014308,0.150010610573325,0.150011274699528,0.150011933700544,0.150012641102723,0.150013481651736,0.150014481265196,0.1500150004557,0.150015114415927,0.150014932183445,0.150014083389705,0.150011738306983,0.150006346864434,0.149995110809693,0.149973177223451,0.149932500265643,0.149860351769855,0.149737516003266,0.149536202577728,0.149217162611863,0.14870551587601,0.147364767494776,0.147355142327259
4028,0.15,0.150000066265441,0.150000228603002,0.15000044579376,0.150000736934631,0.150001115416865,0.150001581678228,0.150002119849723,0.150002705936004,0.150003320798503,0.150003953782234,0.15000459909242,0.150005252829992,0.150005912201155,0.150006575449492,0.15000724141408,0.150007908929321,0.150008577431419,0.15000924850867,0.150009924190286,0.15001059950773,0.150011263429769,0.150011922134808,0.150012627739707,0.150013472219863,0.150014468395319,0.150014985118213,0.150015112425344,0.150014928732095,0.150014087553152,0.150011762091744,0.150006410714863,0.149995250868281,0.149973455653219,0.149933019344803,0.149861272025553,0.149739078108392,0.149538753283671,0.14922118977589,0.148711783972465,0.147376562281628,0.147366945310316
