Time (s),N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30,N31,N32
3199,25,24.9990839585266,24.9972257035622,24.9953376795014,24.993435892673,24.9915215102742,24.9895803160319,24.9876478673787,24.9857883560249,24.9838697809378,24.9814357788071,24.9784269967275,24.9773914462072,24.9778900462385,24.9808209846353,24.9909796003558,25.0187843268938,25.0859542949283,25.2343635241847,25.5387210697899,26.1229261801451,27.1801716723013,29.0012515662238,32.0277555660949,36.9573080609349,44.8471747156418,56.6071464200907,68.6165807733585,77.2263295536981,81.7227137261308,86.0755304463007,86.0755304463008
3200,25,24.9990841874828,24.9972262366819,24.9953383558493,24.9934366140006,24.9915223226417,24.9895812304599,24.9876484715556,24.9857886115229,24.9838712757453,24.9814414687361,24.9784305117227,24.9773795473795,24.9778734118081,24.9807761275549,24.99086102343,25.018490828428,25.0852748524721,25.2328947862545,25.5357497917498,26.117276609999,27.1700071712113,28.9837610902786,31.998533024362,36.9092692843844,44.7704778996577,56.5026746763978,68.5332822472184,77.1749172219811,81.687366397829,86.0572885234928,86.0572885234928
3201,25,24.9990844155366,24.9972267702831,24.9953390339095,24.9934373374895,24.9915231367768,24.9895821481234,24.9876490806936,24.9857888732574,24.9838727510279,24.9814471504437,24.9784340186384,24.9773678506211,24.9778569139456,24.9807316078836,24.9907431901676,25.0181990474603,25.0845991730271,25.231433690918,25.5327929693779,26.1116526976845,27.159885958387,28.9663415290468,31.9694260730059,36.8614173910975,44.6940486127954,56.3982775699655,68.4496978187802,77.1233236140129,81.6518933643145,86.0389749712612,86.0389749712613
3202,25,24.9990846426522,24.9972273042919,24.9953397136084,24.9934380630679,24.9915239525909,24.98958306896,24.9876496945846,24.9857891415696,24.9838742058464,24.9814528320588,24.9784375032442,24.9773563692356,24.9778405515882,24.9806874249946,24.9906260983538,25.0179089752083,25.0839272368935,25.2299802002208,25.5298505359882,26.1060543338812,27.1498078606799,28.9489926052353,31.9404342538185,36.8137516789404,44.617886321231,56.2939597843492,68.3658270322445,77.0715480615686,81.6162942227534,86.0205895664899,86.02058956649
3203,25,24.9990848687946,24.9972278386342,24.9953403948722,24.9934387906635,24.991524769994,24.9895839929072,24.9876503130137,24.9857894168121,24.9838756392198,24.9814585221216,24.978440950777,24.9773451168191,24.9778243236858,24.9806435782571,24.9905097458812,25.0176206030177,25.0832590245257,25.228534276407,25.5269224251599,26.1004814096534,27.139772705576,28.9317140427125,31.9115571105266,36.7662714466859,44.5419904731265,56.1897260088022,68.2816694462118,77.0195898928749,81.5805685686313,86.0021320851943,86.0021320851944
3204,25,24.9990850939305,24.9972283732357,24.9953410776263,24.9934395202031,24.9915255888945,24.9895849199025,24.9876509357594,24.9857896993486,24.983877050125,24.9814642295839,24.9784443459418,24.9773341072606,24.9778082292007,24.9806000670351,24.9903941307498,25.0173339223621,25.0825945165327,25.2270958819197,25.5240085707375,26.0949338164505,27.1297803211954,28.914505566509,31.8827941887928,36.7189759940125,44.4663604986289,56.0855809382753,68.197224633682,76.9674484326086,81.5447159957536,85.983602302521,85.9836023025211
3205,25,24.9990853180278,24.9972289080226,24.9953417617959,24.9934402516129,24.9915264091994,24.9895858498833,24.9876515625938,24.9857899895543,24.9838784374967,24.9814699638093,24.9784476729108,24.9773233547417,24.9777922671083,24.9805568906888,24.9902792510669,25.0170489248429,25.0819336936773,25.2256649794011,25.5211089068309,26.0894114461063,27.1198305362927,28.8973669028169,31.8541450362148,36.6718646215051,44.39099580987,55.9815292734173,68.1124921820546,76.9151230018975,81.5087360962452,85.9649999927485,85.9649999927486
3206,25,24.9990855410553,24.9972294429207,24.9953424473058,24.9934409848186,24.991527230814,24.9895867827871,24.9876521932821,24.9857902878158,24.983879800228,24.9814757345728,24.9784509153241,24.9773128737366,24.9777764363964,24.9805140485736,24.9901651050471,25.0167656021898,25.0812765368767,25.2242415316923,25.5182233678153,26.0839141908399,27.1099231802568,28.88029777899,31.8256092023254,36.6249366306546,44.3158958009671,55.8775757205743,68.0274716931288,76.8626129183203,81.4726284605506,85.9463249292865,85.9463249292866
3207,25,24.9990857636859,24.9972299784571,24.9953431345867,24.9934417201964,24.9915280542236,24.9895877179131,24.9876528313418,24.9857905695072,24.9838811733146,24.9814820417108,24.9784539193402,24.9773021679347,24.9777601206563,24.9804716433517,24.9900519426345,25.0164841472272,25.0806231513192,25.2228255700989,25.5153519233632,26.0784419573206,27.1000580815077,28.8632979075901,31.7971862194229,36.5781913730679,44.2410607467705,55.7737221102652,67.9421648695046,76.8099174663238,81.4363927277607,85.9275769077354,85.9275769077354
3208,25,24.999085986647,24.9972305152321,24.9953438241225,24.9934424581413,24.9915288800264,24.989588654214,24.9876534815513,24.9857908065918,24.9838825963208,24.9814894197521,24.9784567434189,24.9772903031201,24.9777428832172,24.980429758178,24.9899399807086,25.016204746829,25.0799736560232,25.2214171475246,25.5124945634662,26.072994667186,27.0902350765832,28.846367002287,31.7688756175937,36.5316282164337,44.1664911570605,55.6699693128244,67.856574151626,76.7570359107365,81.4000285563376,85.9087557395611,85.9087557395612
3209,25,24.9990862091624,24.9972310526721,24.9953445154041,24.993443198099,24.9915297077996,24.9895895914049,24.9876541426688,24.9857910249948,24.9838840212495,24.9814972135672,24.9784604106861,24.9772765780047,24.9777261715751,24.9803881441072,24.9898287308646,25.0159270806836,25.0793279036192,25.2200162091295,25.5096512499878,26.0675722508258,27.0804540288902,28.8295048166452,31.7406769630261,36.4852464565741,44.0921861185428,55.5663222536587,67.7706991340908,76.7039675353574,81.3635355439257,85.8898612295059,85.889861229506
3210,25,24.9990864310972,24.9972315908496,24.9953452086253,24.9934439404388,24.9915305374481,24.9895905319873,24.9876548071384,24.9857912678948,24.983885365623,24.9815043381627,24.9784647581343,24.9772634648009,24.9777095413813,24.9803465558859,24.9897180046007,25.0156509947284,25.0786857734577,25.218622659263,25.5068218971689,26.0621746064587,27.0707147889445,28.8127111068576,31.7125898321306,36.4390453872119,44.018144610179,55.4627864299535,67.6845389769321,76.6507116247461,81.3269132534123,85.8708931590917,85.8708931590918
3211,25,24.9990866525791,24.9972321297091,24.9953459036781,24.9934446850076,24.9915313689024,24.9895914753834,24.9876554765859,24.9857915223201,24.9838866831873,24.9815111878696,24.9784693775765,24.9772509060821,24.977692668226,24.9803050807668,24.989607912006,25.0153765469306,25.0780472734772,25.217236469767,25.5040064439966,26.056801633397,27.0610171972961,28.7959856148578,31.6846137927316,36.3930243320375,43.9443660949007,55.359365992774,67.5980938170559,76.5972674671985,81.2901612728864,85.8518513175929,85.851851317593
3212,25,24.9990868735622,24.9972326692283,24.9953466005625,24.993445431807,24.9915322021691,24.9895924215343,24.987656151075,24.9857917855639,24.9838879846352,24.9815178326734,24.9784741877697,24.9772387671149,24.977675654827,24.980263757576,24.9894984623175,25.0151037219203,25.0774123722678,25.2158575936689,25.5012048200188,26.05145322226,27.0513610807612,28.7793280587774,31.6567483723004,36.3471825549519,43.8708500000822,55.2560652136513,67.5113639846397,76.5436342572856,81.2532791344339,85.8327354581263,85.8327354581263
3213,25,24.9990870941302,24.9972332094425,24.9953472993028,24.9934461808683,24.991533037253,24.9895933704775,24.9876568305411,24.9857920565445,24.9838892732899,24.9815242982014,24.9784791416844,24.977227003273,24.9776585530567,24.9802226017973,24.9893896547414,25.0148325030939,25.0767810402273,25.2144859867054,25.4984169595295,26.0461292733675,27.0417462845745,28.7627381905689,31.6289931566191,36.3015194095879,43.7975958102538,55.1528878897413,67.4243498340923,76.4898112925691,81.2162664370209,85.8135453739666,85.8135453739667
3214,25,24.9990873143056,24.9972337503544,24.9953479998973,24.9934469321935,24.991533874137,24.9895943222091,24.9876575149279,24.9857923342913,24.9838905515751,24.9815306099637,24.9784842008721,24.9772155674265,24.9776414070606,24.9801816292445,24.9892814907513,25.0145628781633,25.0761532516709,25.2131216080181,25.4956427995914,26.0408296894963,27.0321726573977,28.7462157670818,31.6013477410527,36.2560342651973,43.7246030148837,55.0498376558613,67.3370517480269,76.4357978776687,81.1791227808392,85.7942808586793,85.7942808586794
3215,25,24.9990875341358,24.9972342919895,24.9953487023687,24.9934476858127,24.9915347128334,24.9895952767227,24.9876582042882,24.9857926175994,24.983891821827,24.9815367970849,24.9784893292274,24.977204395812,24.9776242636632,24.9801408597046,24.9891739734732,25.0142948327196,25.0755289724952,25.2117643995402,25.4928822484358,26.0355543284648,27.0226399786793,28.7297604364211,31.573811541344,36.2107262092977,43.6518708586397,54.9469197263045,67.2494703947013,76.3815929947762,81.1418475798391,85.7749416067022,85.7749416067022
3216,25,24.9990877536301,24.9972348343503,24.9953494067199,24.9934484417316,24.9915355533422,24.9895962340033,24.9876588986503,24.9857929059983,24.9838930847188,24.9815428711128,24.9784945150877,24.9771934631674,24.9776071393655,24.9801003005609,24.9890671042545,25.0140283610613,25.0749081880232,25.2104143352491,25.4901352640912,26.0303031248234,27.0131481471094,28.7133720374012,31.5463842907357,36.1655948249055,43.5793989902555,54.8441364651933,67.1616061105854,76.3271961773069,81.1044405656719,85.755527479082,85.7555274790821
3217,25,24.9990879727897,24.997235377435,24.9953501129557,24.993449199963,24.991536395675,24.9895971940118,24.9876595981131,24.9857931986988,24.9838943410971,24.9815488495328,24.978499749333,24.9771827268165,24.9775900561347,24.9800599629957,24.9889608855433,25.0137634535001,25.0742908709203,25.2090713638842,25.4874017614719,26.0250759442998,27.0036969540629,28.6970502386258,31.5190654418843,36.1206392580913,43.5071866855833,54.7414926407304,67.073459682206,76.2726064589118,81.0669011849537,85.7360381880029,85.736038188003
3218,25,24.9990881916155,24.9972359212437,24.9953508210772,24.9934499605093,24.9915372398335,24.989598156742,24.9876603026917,24.985793495565,24.9838955911175,24.9815547354726,24.9785050299183,24.9771721793961,24.9775730180226,24.9800198489892,24.9888553177487,25.0135001083476,25.0736770165245,25.2077354767968,25.4846817262928,26.0198727643918,26.9942863645916,28.6807949845543,31.4918549030233,36.0758593656746,43.4352338234948,54.6389890543575,66.9850312387699,76.2178236778258,81.0292293450235,85.7164736852786,85.7164736852787
3219,25,24.9990884101339,24.9972364657918,24.9953515311047,24.9934507233993,24.991538085844,24.9895991221753,24.9876610124815,24.9857937959982,24.9838968351394,24.9815605455416,24.9785103458265,24.9771617862014,24.9775560432388,24.9799799673807,24.9887504024593,25.0132383163788,25.0730665986846,25.2064066240484,25.4819750745461,26.0146934514761,26.9849161704859,28.6646059440105,31.4647521276248,36.0312542971986,43.3635396874364,54.5366304183881,66.8963216137012,76.1628468652115,80.9914244947821,85.6968336826321,85.6968336826322
3220,25,24.9990886284179,24.9972370111162,24.9953522430667,24.9934514886658,24.9915389337367,24.9896000902967,24.9876617275701,24.9857940995959,24.9838980731034,24.9815662915364,24.9785156939902,24.9771515192845,24.9775391376842,24.9799403228334,24.9886461400318,25.0129780692693,25.0724595929188,25.2050847568863,25.4792817221577,26.0095378704628,26.9755861604183,28.6484827813985,31.4377565624284,35.9868231895628,43.2921035318397,54.4344214471862,66.8073317638508,76.1076750279903,80.9534860714958,85.6771178866898,85.6771178866899
3221,25,24.9990888465741,24.9972375572838,24.9953529570165,24.9934522563635,24.9915397835705,24.9896010610682,24.9876624480846,24.9857944061025,24.983899304341,24.9815719844171,24.9785210805445,24.9771413543295,24.9775222969229,24.9799009129395,24.9885425256037,25.0127193513061,25.0718559580161,25.2037697915169,25.4766015207877,26.0044057788381,26.9662959529011,28.6324248914901,31.4108672119143,35.9425644778347,43.2209239185684,54.3323703947644,66.7180638519532,76.0523063304025,80.9154130300884,85.6573257592332,85.6573257592333
3222,25,24.9990890645736,24.9972381042748,24.9953536729374,24.9934530264753,24.9915406353268,24.9896020344978,24.9876631739916,24.9857947155759,24.9839005290392,24.981577621198,24.9785265039808,24.9771312976747,24.9775055219988,24.9798617384546,24.988439560623,25.0124621669515,25.0712557055807,25.2024617515519,25.4739345123429,25.9992972452643,26.9570456560577,28.6164324458784,31.3840843583394,35.8984786062655,43.1500012591389,54.2304749275723,66.628517250065,75.9967412946328,80.8772056684637,85.6374574535069,85.637457453507
3223,25,24.9990892824504,24.9972386521139,24.9953543908506,24.9934537990225,24.9915414890281,24.9896030105815,24.9876639053214,24.9857950279908,24.9839017470244,24.981583204328,24.9785319661606,24.9771213443121,24.9774888114765,24.9798227979869,24.9883372430233,25.0122065111975,25.0706588234221,25.2011606124017,25.4712806529889,25.994212197518,26.9478351556024,28.6005052626921,31.3574077025194,35.8545651053894,43.0793351211185,54.1287374606504,66.5386926875056,75.9409793608701,80.8388636716484,85.6175128065997,85.6175128065997
3224,25,24.9990895003398,24.9972392008992,24.9953551108397,24.9934545740906,24.9915423447639,24.9896039893016,24.9876646421995,24.9857953432264,24.9839029575837,24.9815887440505,24.978537474485,24.9771114731827,24.9774721597097,24.9797840861898,24.9882355647017,25.011952363926,25.0700652621976,25.1998662744349,25.4686397652114,25.9891503433131,26.9386639892895,28.5846426065661,31.3308360347646,35.8108220763356,43.00892375426,54.0271677865136,66.4485930828451,75.8850182686307,80.8003857657325,85.5974911600393,85.5974911600394
3225,25,24.9990897181693,24.9972397505782,24.9953558328601,24.9934553516338,24.9915432024864,24.9896049706676,24.9876653845589,24.9857956613473,24.983904161099,24.981594234879,24.9785430249899,24.9771016955659,24.9774555697226,24.979745605927,24.9881345299983,25.0116997359124,25.0694750483356,25.1985787910148,25.4660119440883,25.9841118392002,26.9295324047012,28.5688448713675,31.3043700029938,35.7672505361531,42.9387680960087,53.9257606602183,66.3582168728755,75.8288592286465,80.7617726330317,85.5773928665084,85.5773928665085
3226,25,24.9990899360608,24.9972403012458,24.9953565569934,24.9934561317343,24.9915440622803,24.9896059546825,24.9876661324816,24.9857959823798,24.9839053570954,24.9815996826323,24.9785486242788,24.9770920005806,24.9774390361038,24.9797073508883,24.9880341302194,25.0114486091811,25.0688881408317,25.197298080441,25.4633970437057,25.9790964436575,26.9204400182309,28.5531114455522,31.2780086009192,35.7238489041256,42.8688666696098,53.8245240084453,66.2675667962029,75.7725003233358,80.7230232053294,85.557217374464,85.557217374464
3227,25,24.9990901540833,24.9972408529558,24.9953572832865,24.9934569144388,24.9915449241939,24.9896069413477,24.9876668860146,24.9857963063386,24.9839065453032,24.981605090613,24.9785542760995,24.9770823820517,24.977422555782,24.9796693174927,24.9879343604315,25.0111989735303,25.0683045164145,25.1960240963459,25.4607949812523,25.9741040196126,26.9113866121681,28.5374419820476,31.2517512574375,35.680616283141,42.7992186369526,53.7234623298632,66.1766444070817,75.7159404644037,80.6841368763752,85.5369643708858,85.5369643708859
3228,25,24.9990903721754,24.9972414056601,24.9953580116977,24.9934576997057,24.9915457881842,24.9896079306619,24.9876676451162,24.9857966332107,24.9839077259625,24.98161045588,24.9785599771144,24.9770728454784,24.9774061314924,24.9796315089293,24.9878352250282,25.0109508380451,25.0677241958082,25.1947568800219,25.4582058304753,25.9691346891346,26.9023723803937,28.5218367899373,31.2255984811414,35.6375534721173,42.7298247444115,53.6225716182087,66.0854483213794,75.659180621025,80.6451141860618,85.5166341345323,85.5166341345324
