Time (s),N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30,N31,N32,N33,N34,N35,N36,N37,N38,N39,N40,N41,N42
1649,0.85,0.849999426041229,0.849998333478891,0.849997261088158,0.849996160739238,0.849994678794634,0.849993822873135,0.849993116302333,0.849993911810043,0.84999826729292,0.85001304189386,0.850053998682116,0.850153659623818,0.850372142666009,0.850809987198706,0.851623034715192,0.853046945533897,0.855448648197559,0.859334901886783,0.864406356021958,0.868336866657787,0.870686475746024,0.872054704506148,0.872825788513248,0.873239193251832,0.873449095879396,0.873547669892692,0.873590021747795,0.873605096200721,0.873608363551387,0.873607698789258,0.873604918509395,0.8735991174639,0.873591041986625,0.873582926768069,0.87357557836848,0.873568558850951,0.873561650743521,0.873554501448267,0.873547771586238,0.873536940291093,0.873536940291093
1650,0.85,0.849999426078732,0.849998333558648,0.849997260852229,0.849996162153015,0.849994663458691,0.849993840505776,0.849993072984393,0.849993883769263,0.849998197796021,0.850012832043408,0.850053434812159,0.850152308869832,0.850369213469583,0.850804161707509,0.851612249863754,0.853027981030925,0.855416393164302,0.859283975679651,0.864353024634191,0.86830303901673,0.870666166032569,0.872042825378122,0.872819140852765,0.873235679075276,0.873447341011981,0.873546883861366,0.873589685549918,0.873604993412996,0.873608332185151,0.873607687901384,0.873604937282266,0.873599172090777,0.873591111286776,0.873582986521789,0.873575632126402,0.873568612790056,0.873561708086363,0.873554563504461,0.873547838321209,0.873537014415768,0.873537014415768
1651,0.85,0.849999426115449,0.849998333657353,0.849997260566679,0.849996163312506,0.849994646776597,0.849993859767718,0.849993024725313,0.849993855162669,0.849998129550083,0.850012625039914,0.850052876630073,0.850150969431525,0.850366305878227,0.850798375067108,0.85160153146303,0.853009127702373,0.855384318024344,0.859233279581102,0.864299527752051,0.868269029446403,0.870645734083627,0.872030874561325,0.872812442434788,0.873232140852443,0.873445568640022,0.873546092533114,0.873589345869554,0.87360489173312,0.873608294925479,0.873607680102292,0.873604958545464,0.873599227178037,0.873591179730909,0.873583044900593,0.873575684275849,0.873568664964544,0.873561763494654,0.873554623411718,0.873547902748899,0.873537086092916,0.873537086092916
1652,0.85,0.84999942614944,0.849998333782516,0.849997260222284,0.849996165271972,0.849994625780486,0.849993876097116,0.849992997330498,0.849993829487608,0.84999805949261,0.850012416583698,0.850052320321362,0.850149638383572,0.850363417793913,0.850792625803034,0.851590878440956,0.852990384691375,0.855352423741885,0.859182760901498,0.864245885133246,0.868234837257295,0.870625187777627,0.872018851012008,0.872805700641732,0.873228577180066,0.873443785481749,0.873545295106031,0.873589008283369,0.873604789225717,0.87360826765054,0.873607674705724,0.873604981215035,0.873599283893469,0.87359125025387,0.873583104937583,0.87357573745393,0.873568717698871,0.873561819144832,0.873554683303534,0.873547966991499,0.873537157380787,0.873537157380787
1653,0.85,0.849999426180116,0.849998333935425,0.849997259811662,0.849996167950935,0.849994600517772,0.849993889667954,0.849992989688218,0.849993806582085,0.849997987745196,0.850012206849873,0.85005176602728,0.850148315793408,0.850360549183122,0.850786913751439,0.851580290450297,0.852971751353393,0.855320709180753,0.859132428746565,0.864192097744224,0.868200461715511,0.870604525180204,0.872006754485957,0.872798914104126,0.873224987930362,0.873441990680112,0.873544491423885,0.873588672290877,0.873604686149592,0.873608248456252,0.873607671973748,0.873605005728943,0.873599342402598,0.873591322737684,0.873583166430494,0.873575791464684,0.873568770817163,0.873561874869656,0.873554743007179,0.873548030858621,0.873537228058248,0.873537228058248
1654,0.85,0.849999426207126,0.849998334116289,0.849997259327755,0.849996171071557,0.849994571560309,0.849993901477908,0.849992996005115,0.849993785647648,0.849997914983232,0.850011996791844,0.850051214577093,0.850147002248987,0.850357700371415,0.850781238976422,0.851569767269887,0.852953227080822,0.855289172839461,0.859082302969934,0.864138163283121,0.868165902079437,0.870583742650281,0.871994584878018,0.872792079930309,0.873221373197391,0.873440182060509,0.873543681442746,0.873588336334606,0.87360458314518,0.873608232345714,0.873607672333373,0.873605032789855,0.873599402696627,0.873591396533404,0.873583228614346,0.873575845619398,0.873568823708668,0.873561930094257,0.873554801948805,0.873548093757657,0.873537297507723,0.873537297507723
1655,0.85,0.849999426229712,0.849998334327176,0.849997258762949,0.849996174695506,0.849994538577793,0.849993911107715,0.849993018541327,0.849993766980704,0.849997840929444,0.850011786024173,0.850050665616523,0.850145697442846,0.850354871066656,0.850775601149956,0.851559308461693,0.852934811202527,0.855257813844946,0.859032384936327,0.864084085070337,0.868131157620739,0.870562839482726,0.871982341843821,0.872785197847145,0.873217732693593,0.873438359714832,0.873542864925499,0.873588000675345,0.873604480196425,0.873608219642399,0.87360767592787,0.873605062645086,0.873599465066634,0.873591471905478,0.873583291692165,0.873575900077004,0.873568876510723,0.873561984944984,0.873554860244581,0.873548155787912,0.873537365793615,0.873537365793615
1656,0.85,0.849999426247118,0.849998334570155,0.849997258109634,0.849996178884453,0.849994501239918,0.849993918138108,0.849993059556987,0.849993750877659,0.84999776530656,0.850011574161424,0.850050118791295,0.850144401067518,0.85035206097671,0.850769999944009,0.851548913587684,0.852916503047373,0.855226631324146,0.858982676010461,0.864029866426273,0.868096227611082,0.870541814972408,0.871970025038996,0.872778267581499,0.873214066131408,0.873436523734973,0.873542041635031,0.873587665573882,0.873604377287272,0.873608210669779,0.873607682900512,0.873605095541953,0.873599529803694,0.87359154911835,0.873583355866977,0.873575954996435,0.873568929360667,0.873562039548186,0.873554918010671,0.873548217048692,0.873537432980326,0.873537432980326
1657,0.85,0.849999426258586,0.849998334847293,0.849997257360198,0.849996183700067,0.849994459216379,0.849993922149824,0.849993121312234,0.84999373763492,0.849997687837306,0.85001136081816,0.850049573747131,0.85014311281554,0.850349269809442,0.850764435030553,0.851538582209827,0.852898301944226,0.855195624403998,0.858933177557058,0.863975510671328,0.868061111322132,0.870520668414195,0.871957634119172,0.872771288860235,0.873210373223277,0.873434674212825,0.873541211334228,0.873587331291005,0.873604274401665,0.873608205751326,0.873607693394573,0.873605131727771,0.873599597198884,0.873591628436467,0.873583421341807,0.873576010536623,0.873568982395836,0.873562094030211,0.873554975363244,0.873548277639302,0.87353749913226,0.87353749913226
1658,0.85,0.84999942636159,0.849998334843255,0.849997257446477,0.849996184863746,0.849994452793808,0.849993898596608,0.849993144940367,0.849993720740407,0.849997616506161,0.850011155795432,0.850049038310391,0.850141837966598,0.850346500743595,0.850758908123242,0.851528315096609,0.852880208047135,0.855164792305017,0.858883882077448,0.863921031357648,0.868025802508304,0.870499398240357,0.871945164104507,0.872764260181648,0.873206650050862,0.873432808406375,0.87354037246482,0.873586993332995,0.873604171641293,0.873608200240385,0.873607705249406,0.873605169354996,0.873599666097574,0.873591709631305,0.873583488447019,0.873576067072351,0.873569035895082,0.873562148598539,0.873555032520123,0.873548337875898,0.873537564758081,0.873537564758081
1659,0.85,0.849999426541874,0.849998334603727,0.849997258231762,0.849996183033585,0.849994476060435,0.849993850374659,0.8499931411014,0.84999370142613,0.849997549900545,0.850010957308004,0.850048511002638,0.850140575445455,0.850343753010074,0.850753418613483,0.851518111644202,0.852862220571572,0.855134134141282,0.858834792154335,0.863866430399614,0.867990301199427,0.870478003864297,0.871932615287623,0.872757181441428,0.873202896825534,0.873430926796945,0.873539524971242,0.87358665261399,0.873604068973921,0.87360819514341,0.873607718924881,0.873605208958813,0.873599736989505,0.873591793035053,0.87358355736814,0.87357612473289,0.873569089976297,0.87356220336837,0.873555089583503,0.873548397827985,0.873537629861143,0.873537629861143
1660,0.85,0.849999426783608,0.849998334179481,0.849997259564287,0.849996178937261,0.849994522453378,0.849993780766943,0.849993121435243,0.849993681033242,0.849997486475437,0.850010763407348,0.850047990214296,0.850139324087313,0.850341025784147,0.850747965859956,0.851507971229435,0.85284433871978,0.85510364902537,0.858785910512504,0.863811709547589,0.867954607513778,0.870456484713247,0.871919988035454,0.872750052554963,0.873199113816868,0.87342902991128,0.873538668819108,0.873586310124347,0.873603966365426,0.873608191546527,0.873607734917803,0.873605251107989,0.873599810387594,0.873591878987802,0.873583628288657,0.873576183644049,0.873569144755103,0.873562258453602,0.873555146653955,0.873548457561595,0.873537694437678,0.873537694437678
1661,0.85,0.849999427095019,0.849998333543555,0.849997261522363,0.849996172239467,0.849994595357289,0.849993687147464,0.849993082611173,0.849993659235423,0.84999742670921,0.850010574639715,0.850047476339315,0.850138084095724,0.850338319091138,0.850742549721371,0.851497893524628,0.852826561896097,0.855073336092777,0.858737237706,0.863756873057802,0.867918720218395,0.870434840003181,0.871907281579652,0.872742873136747,0.873195300405221,0.873427117582075,0.873537803650469,0.873585965689992,0.87360386381052,0.873608189318625,0.87360775316072,0.873605295858238,0.87359988645069,0.873591967708908,0.873583701423241,0.873576243984503,0.87356920038178,0.873562313988006,0.873555203856941,0.873548517195866,0.873537758592724,0.873537758592724
1662,0.85,0.849999427484335,0.849998332668988,0.849997264184306,0.849996162604897,0.84999469815682,0.849993566890223,0.849993021298468,0.849993635706353,0.849997371080239,0.850010391551359,0.850046969771644,0.850136855674245,0.850335632956367,0.850737170056435,0.8514878782021,0.852808889504862,0.855043194479,0.858688774288868,0.863701925186482,0.867882638080319,0.870413068950071,0.871894495151872,0.872735642801276,0.87319145597095,0.873425189642025,0.873536929107373,0.87358561913685,0.873603761303917,0.873608188328593,0.873607773586181,0.873605343265271,0.873599965337638,0.87359205941773,0.873583776986567,0.873576305932927,0.87356925700661,0.873562370105351,0.873555261317927,0.873548576849937,0.873537822431316,0.873537822431316
1663,0.85,0.849999427959782,0.849998331528816,0.849997267628427,0.849996149698246,0.849994834236624,0.849993417369223,0.849992934166405,0.849993610119712,0.849997320066896,0.850010214688533,0.850046470905236,0.850135639026428,0.850332967405159,0.850731826723861,0.851477924934171,0.852791320950416,0.855013223319534,0.858640520815156,0.863646870189857,0.867846359866589,0.870391170769889,0.871881627983768,0.872728361163046,0.873187579894414,0.873423245923823,0.873536044831868,0.873585270290847,0.873603658840332,0.87360818844532,0.873607796126735,0.873605393384803,0.873600047207288,0.873592154333625,0.873583855193305,0.873576369667994,0.873569314779874,0.873562426939405,0.873555319162378,0.873548636642948,0.873537886058492,0.873537886058492
1664,0.85,0.849999426255957,0.849998336895056,0.84999725368455,0.849996197980249,0.849994532389234,0.849994040245919,0.849992641664906,0.849993467528161,0.849997202199981,0.85001000403704,0.850045960913966,0.850134427916278,0.850330322721396,0.850726522793202,0.85146803759479,0.852773859805263,0.854983424814496,0.858592483847857,0.863591724451577,0.867809886832764,0.870369145489242,0.871868681676088,0.872721028662313,0.873183672964293,0.873421285947186,0.873535151595535,0.873584917641859,0.873603556805022,0.873608188823411,0.87360781975033,0.87360544505716,0.87360013105461,0.873592251826951,0.873583935667726,0.873576434821564,0.873569373229575,0.87356248393855,0.87355537679138,0.873548695978364,0.873537948920418,0.873537948920418
1665,0.85,0.849999426521384,0.84999833551818,0.849997258128815,0.849996177965023,0.849994726900762,0.849993541918781,0.849992974170752,0.849993575553064,0.849997184943151,0.850009819538515,0.850045436369981,0.850133183383608,0.850327642999837,0.85072119694667,0.851458155871375,0.852756450247845,0.854953750024867,0.8585446348027,0.863536427117592,0.867773199288821,0.870346976863405,0.871855644138133,0.872713638890663,0.873179731368219,0.873419308906592,0.873534251161655,0.873584563996114,0.873603458987773,0.873608195525944,0.873607850159874,0.873605503679461,0.873600222328363,0.873592357483278,0.873584024431806,0.873576507265709,0.873569437803687,0.873562545961879,0.873555438423114,0.8735487585232,0.873538013852425,0.873538013852425
1666,0.85,0.849999426827633,0.849998335122993,0.849997259114797,0.849996175689231,0.849994621791201,0.849993820623258,0.849992757439576,0.849993499101723,0.849997124555451,0.85000966706679,0.85004499343169,0.850132054250726,0.850325101674346,0.850716027764149,0.851448451232209,0.85273924899526,0.854924335926914,0.858497076250184,0.863481094536548,0.867736352884444,0.870324702662885,0.871842529500216,0.872706188991624,0.873175737052021,0.873417284555864,0.873533303810742,0.873584162636532,0.873603313005401,0.873608152625856,0.873607830723806,0.873605512316588,0.873600264339802,0.873592415812035,0.873584068096865,0.87357653677029,0.873569461835422,0.873562570098975,0.873555465057061,0.873548788902489,0.873538051117899,0.873538051117899
1667,0.85,0.84999942692352,0.849998334813136,0.849997260270856,0.849996173520205,0.849994738696123,0.849993621785393,0.849992839756402,0.849993495744261,0.84999704959692,0.850009456399512,0.850044468144221,0.850130832930368,0.850322471818296,0.850710786931326,0.851438706296413,0.852722058151781,0.854895010670666,0.858449671037246,0.863425626309868,0.867699283477464,0.87030229701309,0.871829348741592,0.87269872365111,0.8731717631095,0.873415311775155,0.873532427388322,0.873583848167575,0.873603262975588,0.873608212288706,0.873607914477813,0.873605622955589,0.873600405623924,0.873592569599062,0.87358420154716,0.873576648465348,0.873569559525085,0.873562659024993,0.873555547183899,0.873548866264445,0.873538122239892,0.873538122239892
1668,0.85,0.84999942676811,0.849998335508527,0.849997258319915,0.849996180179807,0.849994640172349,0.849993791423866,0.849992720147679,0.849993439462945,0.849996978353254,0.850009276349816,0.850043990141947,0.850129672328872,0.850319916343229,0.850705637472264,0.851429076279686,0.852705018755497,0.854865898471273,0.85840253168989,0.863370095769564,0.867662009580983,0.870279738150925,0.871816050198923,0.87269116062809,0.873167702522228,0.87341325640395,0.873531469999217,0.873583449961025,0.873603129354578,0.873608186968829,0.87360791519311,0.873605652986614,0.873600470443832,0.873592653181884,0.873584272280953,0.873576705470436,0.873569611343422,0.873562711279133,0.873555602508761,0.873548925981377,0.873538190018952,0.873538190018952
